carat,depth,table,x,y,z,price,cut,color,clarity
1.13,62.0,57.0,6.66,6.73,4.15,4959.0,Ideal,H,SI1
1.04,61.6,55.0,6.51,6.55,4.02,6617.0,Ideal,G,VS2
1.01,62.5,56.0,6.36,6.4,3.99,6846.0,Very Good,G,VS1
0.3,63.2,56.0,4.24,4.27,2.69,552.0,Good,D,SI1
0.36,61.5,59.0,4.57,4.6,2.82,727.0,Premium,E,VS1
0.78,61.5,59.0,5.96,5.88,3.64,2816.0,Premium,F,SI1
1.18,63.3,55.0,6.75,6.72,4.26,5815.0,Very Good,H,SI1
0.7,61.6,57.0,5.72,5.77,3.54,1657.0,Ideal,J,VS1
0.36,61.7,55.0,4.6,4.58,2.83,1094.0,Ideal,D,VS2
0.24,61.3,54.0,4.02,4.07,2.47,461.0,Very Good,F,VS2
0.5,62.2,57.0,5.06,5.1,3.16,1410.0,Ideal,E,SI1
0.3,61.5,56.0,4.32,4.33,2.66,764.0,Ideal,H,IF
1.01,60.6,57.0,6.54,6.5,3.95,7167.0,Ideal,G,VVS2
1.56,59.2,59.0,7.46,7.54,4.44,7554.0,Good,H,SI2
1.02,65.3,59.0,6.28,6.22,4.08,3838.0,Fair,E,SI2
0.25,62.0,59.0,3.99,4.04,2.49,576.0,Very Good,F,VVS2
0.71,63.2,58.0,5.65,5.68,3.58,2681.0,Very Good,D,SI1
0.73,62.1,56.0,5.77,5.8,3.59,3182.0,Ideal,D,VS2
0.4,62.0,57.0,4.7,4.66,2.9,975.0,Ideal,E,VS2
1.23,63.7,58.0,6.79,6.72,4.3,4050.0,Good,D,I1
0.57,62.1,58.0,5.25,5.32,3.28,1608.0,Premium,I,VVS1
1.31,62.5,55.0,6.97,7.05,4.38,5382.0,Very Good,J,SI1
0.39,61.9,54.0,4.67,4.73,2.91,1101.0,Ideal,G,IF
0.33,60.5,56.0,4.5,4.53,2.73,1257.0,Ideal,D,VVS1
0.34,61.2,54.0,4.53,4.56,2.78,536.0,Very Good,G,SI1
0.43,61.0,57.0,4.84,4.89,2.97,1056.0,Very Good,F,VS1
0.71,61.8,55.0,5.72,5.77,3.55,3332.0,Ideal,E,VS1
0.52,61.5,55.0,5.19,5.22,3.2,1600.0,Ideal,D,SI1
1.01,62.94,60.0,6.15,6.13,4.06,3197.0,Fair,F,SI1
1.21,62.6,59.0,6.81,6.76,4.25,10018.0,Premium,F,VS1
0.31,61.2,60.0,4.35,4.41,2.68,571.0,Premium,D,SI1
1.01,59.6,61.0,6.59,6.56,3.92,4434.0,Premium,E,SI2
1.03,62.0,56.0,6.45,6.48,4.01,9245.0,Ideal,F,VVS2
0.9,64.6,54.0,6.09,6.14,3.95,3725.0,Fair,H,VS2
1.21,62.7,59.0,6.74,6.66,4.2,5405.0,Premium,G,SI2
0.41,62.3,55.0,4.78,4.82,2.99,1439.0,Ideal,F,IF
0.5,65.8,57.0,5.03,4.91,3.27,1350.0,Fair,G,VS1
0.54,61.2,55.0,5.25,5.27,3.22,2216.0,Ideal,F,VVS2
1.5,62.2,59.0,7.27,7.3,4.53,10164.0,Very Good,I,VS1
0.4,62.0,54.0,4.72,4.76,2.94,1017.0,Ideal,H,VVS1
1.01,62.1,56.0,6.42,6.36,3.97,4805.0,Premium,G,SI1
0.91,64.2,59.0,5.98,6.05,3.86,2676.0,Good,I,SI1
0.91,60.8,58.0,6.21,6.29,3.8,4922.0,Ideal,G,SI1
1.0,59.1,58.0,6.5,6.57,3.86,9815.0,Very Good,E,VVS2
1.5,60.7,63.0,7.3,7.27,4.42,9660.0,Very Good,H,SI1
0.61,62.4,57.0,5.46,5.44,3.4,2207.0,Premium,D,VS1
0.71,62.019999999999996,58.0,5.67,5.76,3.49,1764.0,Very Good,J,SI2
0.3,61.3,56.0,4.3,4.28,2.63,675.0,Ideal,G,VS2
1.2,61.5,57.0,6.91,6.82,4.22,6581.0,Ideal,I,VVS2
0.33,60.8,58.0,4.47,4.48,2.72,1050.0,Very Good,D,VVS2
1.24,62.2,59.0,6.9,6.83,4.27,7222.0,Premium,H,VS1
0.72,61.4,56.0,5.76,5.83,3.56,2297.0,Ideal,G,SI2
1.5,64.3,60.0,7.23,7.14,4.62,9946.0,Good,H,SI1
0.81,62.7,56.0,5.92,5.98,3.73,3689.0,Very Good,F,VS1
1.02,61.0,58.0,6.5,6.54,3.98,4360.0,Ideal,H,SI2
1.01,65.1,56.0,6.2,6.15,4.02,5950.0,Fair,G,VS2
0.3,60.0,56.0,4.41,4.43,2.65,408.0,Ideal,H,SI2
1.21,62.1,60.0,6.77,6.82,4.22,5190.0,Very Good,H,SI2
1.13,61.4,61.0,6.67,6.71,4.11,5548.0,Very Good,H,VS2
0.53,61.9,58.0,5.17,5.2,3.21,1631.0,Very Good,F,VS2
0.27,62.5,57.0,4.13,4.1,2.57,799.0,Ideal,E,VVS2
2.0,66.8,55.0,7.75,7.71,5.16,8037.0,Fair,I,SI2
0.7,61.6,55.0,5.72,5.74,3.53,2806.0,Ideal,F,SI1
1.12,60.239999999999995,59.0,6.77,6.7,4.08,6052.0,Premium,H,VS2
0.9,66.0,58.0,6.0,5.97,3.95,3205.0,Fair,D,SI2
1.13,63.3,56.0,6.65,6.62,4.2,4689.0,Very Good,H,SI1
0.53,61.7,56.0,5.2,5.23,3.22,1948.0,Ideal,G,VVS2
0.41,61.8,57.0,4.8,4.75,2.95,1230.0,Ideal,D,VS1
0.32,61.9,56.0,4.36,4.39,2.71,576.0,Very Good,G,VS2
0.64,62.7,57.0,5.54,5.47,3.45,1859.0,Ideal,E,SI1
1.14,64.4,55.0,6.56,6.54,4.22,3403.0,Fair,J,SI2
1.02,62.5,57.0,6.44,6.37,4.0,8311.0,Ideal,G,IF
0.23,63.2,58.0,3.89,3.86,2.45,483.0,Very Good,F,VS1
0.52,61.0,56.0,5.15,5.23,3.17,1699.0,Ideal,H,VS1
0.81,62.3,59.0,5.93,5.98,3.71,3095.0,Very Good,G,SI1
0.36,59.7,59.0,4.61,4.64,2.76,726.0,Premium,G,VS1
0.31,60.5,57.0,4.4,4.43,2.67,516.0,Ideal,F,SI1
1.22,63.02,56.0,6.84,6.77,4.32,6250.0,Good,H,SI2
0.42,59.5,59.0,4.83,4.89,2.89,847.0,Premium,G,VS2
0.32,63.3,57.0,4.37,4.38,2.77,589.0,Good,D,SI1
0.55,61.1,56.0,5.25,5.33,3.24,1313.0,Ideal,F,SI2
0.86,62.1,57.0,6.1,6.07,3.78,3121.0,Ideal,I,VS2
0.41,63.0,56.0,4.71,4.78,2.99,705.0,Very Good,F,SI1
0.43,61.6,55.0,4.9,4.87,3.01,919.0,Ideal,H,SI1
1.16,62.2,54.0,6.72,6.75,4.19,6036.0,Ideal,H,SI1
0.89,62.1,55.0,6.15,6.18,3.83,4127.0,Ideal,F,SI1
0.52,61.9,55.0,5.16,5.18,3.2,1722.0,Ideal,G,VS1
0.77,61.6,58.0,5.92,5.96,3.66,2275.0,Premium,I,VS2
0.86,62.6,56.0,6.11,6.03,3.8,1828.0,Premium,I,I1
1.05,62.1,59.0,6.5,6.47,4.03,4516.0,Ideal,I,SI1
1.16,62.3,55.0,6.73,6.79,4.21,9901.0,Ideal,G,IF
0.3,61.9,57.0,4.32,4.28,2.66,1013.0,Ideal,E,VVS2
0.41,62.6,57.0,4.73,4.72,2.96,969.0,Ideal,E,SI1
0.9,64.2,58.0,6.04,6.01,3.87,3250.0,Good,G,SI1
0.32,59.4,58.0,4.48,4.44,2.65,828.0,Premium,F,VS2
0.41,61.9,57.0,4.76,4.8,2.96,683.0,Ideal,E,SI2
1.04,61.9,58.0,6.55,6.51,4.04,6908.0,Premium,F,VS2
1.22,62.9,56.0,6.86,6.78,4.29,5436.0,Ideal,G,SI2
0.36,61.5,55.0,4.61,4.63,2.84,645.0,Ideal,I,VVS1
1.01,61.0,59.0,6.39,6.46,3.92,5560.0,Very Good,F,VS2
1.19,62.0,54.0,6.79,6.83,4.22,7633.0,Ideal,H,VS2
1.01,63.8,60.0,6.31,6.36,4.04,4179.0,Good,E,SI1
1.01,60.0,62.0,6.51,6.45,3.89,4836.0,Premium,H,SI1
0.75,59.9,61.0,5.97,5.91,3.56,3108.0,Premium,E,VS2
1.01,60.9,59.0,6.42,6.35,3.89,3394.0,Premium,H,SI2
0.3,62.9,57.0,4.26,4.29,2.69,605.0,Very Good,F,VS2
1.08,61.8,56.0,6.54,6.6,4.06,4814.0,Ideal,G,SI2
0.41,61.7,56.0,4.79,4.81,2.96,648.0,Ideal,G,SI2
1.13,62.0,55.0,6.68,6.71,4.15,6133.0,Ideal,G,SI1
0.41,63.1,59.0,4.7,4.75,2.98,705.0,Good,F,SI1
0.56,61.1,56.0,5.29,5.34,3.25,2010.0,Ideal,E,VS1
0.31,62.0,59.0,4.34,4.3,2.68,1012.0,Premium,E,VVS1
0.41,61.7,55.0,4.81,4.85,2.98,1199.0,Ideal,G,VVS2
0.34,62.2,55.0,4.5,4.47,2.79,765.0,Ideal,G,VS2
0.91,61.3,60.0,6.17,6.2,3.79,3423.0,Premium,G,SI2
1.0,63.3,60.0,6.33,6.24,3.98,4626.0,Very Good,G,SI1
0.9,63.7,56.0,6.07,6.15,3.89,4540.0,Good,G,VS1
0.47,60.8,56.0,5.0,5.03,3.05,1163.0,Ideal,G,SI1
0.34,62.0,59.0,4.43,4.47,2.76,596.0,Premium,G,VS2
1.14,61.8,56.0,6.68,6.72,4.14,7079.0,Ideal,H,SI1
0.32,62.1,59.0,4.35,4.38,2.71,561.0,Premium,I,VVS2
1.02,60.0,59.0,6.56,6.54,3.93,7311.0,Premium,E,VS2
0.42,61.0,57.0,4.87,4.84,2.96,1103.0,Ideal,F,VS1
0.53,62.0,56.0,5.29,5.2,3.25,1956.0,Ideal,E,VS2
0.71,61.1,56.0,5.71,5.74,3.5,3199.0,Ideal,F,VS1
0.52,60.4,57.0,5.22,5.17,3.14,1694.0,Ideal,E,VS2
0.26,63.6,56.0,4.06,4.09,2.59,564.0,Good,D,VVS2
1.1,60.4,55.0,6.77,6.73,4.08,4897.0,Ideal,F,SI2
0.96,61.3,60.0,6.45,6.25,3.9,2669.0,Premium,I,SI2
1.24,61.4,56.0,6.98,6.92,4.27,5520.0,Ideal,G,SI2
0.31,62.0,53.0,4.34,4.37,2.7,562.0,Ideal,H,VS1
1.07,59.4,59.0,6.64,6.7,3.96,11019.0,Very Good,F,IF
0.31,62.6,60.0,4.31,4.35,2.71,544.0,Premium,E,SI1
0.5,63.0,57.0,5.01,5.05,3.17,2052.0,Very Good,F,VVS2
0.41,63.3,55.0,4.7,4.74,2.99,1143.0,Very Good,F,VVS1
0.3,61.8,58.0,4.32,4.29,2.66,574.0,Premium,D,SI2
1.01,62.5,60.0,6.39,6.42,4.0,4355.0,Premium,E,SI2
0.36,61.2,56.0,4.59,4.63,2.82,789.0,Ideal,E,VS2
0.72,62.2,57.0,5.72,5.75,3.57,3502.0,Ideal,G,VVS1
0.58,61.2,55.8,5.39,5.41,3.3,1633.0,Very Good,H,VS2
0.44,61.8,56.0,4.94,4.9,3.04,1155.0,Ideal,G,VVS2
1.35,61.3,57.0,7.09,7.13,4.36,10602.0,Ideal,D,VS2
0.9,62.9,57.0,6.16,6.18,3.88,4580.0,Very Good,E,VS2
1.51,62.1,60.0,7.25,7.3,4.52,9069.0,Good,D,SI2
1.01,63.3,57.0,6.41,6.36,4.04,4707.0,Very Good,H,SI1
0.4,60.7,56.0,4.79,4.77,2.9,1323.0,Ideal,F,VVS1
0.32,61.5,56.0,4.41,4.43,2.72,867.0,Ideal,F,VVS1
1.18,63.6,57.0,6.74,6.72,4.28,4071.0,Good,E,SI2
0.34,61.4,55.0,4.53,4.56,2.79,906.0,Ideal,F,VVS1
0.8,59.4,58.0,6.07,6.09,3.61,2927.0,Ideal,I,SI1
0.36,61.7,56.0,4.59,4.62,2.84,824.0,Ideal,I,VVS1
0.77,61.3,60.0,5.81,5.91,3.59,2896.0,Very Good,G,VS2
0.9,64.2,60.0,6.05,6.02,3.87,2974.0,Good,H,SI1
0.52,61.2,56.0,5.23,5.16,3.18,1815.0,Ideal,E,VS2
1.59,62.4,58.0,7.43,7.48,4.65,9209.0,Ideal,I,SI1
0.41,62.3,55.0,4.77,4.76,2.97,1356.0,Ideal,D,VVS2
0.58,62.4,58.0,5.32,5.35,3.33,1359.0,Ideal,E,SI2
0.33,62.3,56.0,4.43,4.46,2.77,666.0,Ideal,F,VS2
0.9,62.0,56.0,6.18,6.2,3.84,5450.0,Ideal,E,SI1
1.14,63.3,57.0,6.6,6.63,4.19,4615.0,Very Good,H,SI2
1.0,61.5,60.0,6.34,6.38,3.91,5390.0,Premium,D,SI1
1.19,59.9,61.0,6.91,6.85,4.12,5747.0,Premium,I,VS1
0.7,58.7,60.0,5.8,5.75,3.39,3062.0,Premium,F,VVS2
0.5,59.9,60.0,5.22,5.16,3.11,1125.0,Premium,F,SI2
1.5,65.9,56.0,7.11,7.04,4.66,7211.0,Fair,H,SI1
1.03,59.8,57.0,6.64,6.57,3.95,5018.0,Ideal,H,SI1
0.31,62.6,58.0,4.29,4.33,2.7,707.0,Premium,H,VVS1
0.51,61.5,57.0,5.11,5.14,3.15,1787.0,Ideal,D,VS2
1.2,62.6,56.0,6.78,6.73,4.23,8486.0,Ideal,F,VS2
0.56,61.5,57.0,5.27,5.34,3.26,2429.0,Ideal,E,VVS2
0.41,61.8,55.0,4.75,4.8,2.95,1079.0,Ideal,E,VS1
0.57,61.4,55.0,5.34,5.38,3.29,1972.0,Ideal,G,VS1
0.7,62.8,58.0,5.68,5.62,3.55,3234.0,Premium,G,VVS1
0.91,63.1,57.0,6.12,6.06,3.84,2048.0,Very Good,J,I1
0.52,61.8,55.0,5.16,5.19,3.2,1074.0,Ideal,I,SI1
0.74,63.4,55.0,5.76,5.78,3.66,3416.0,Good,E,VS1
0.71,61.8,59.0,5.69,5.73,3.53,2765.0,Premium,F,VS1
0.3,62.2,55.0,4.3,4.32,2.68,665.0,Ideal,H,VVS1
0.54,57.9,60.0,5.36,5.39,3.11,1767.0,Good,D,SI1
0.43,59.9,58.0,4.93,4.89,2.94,1129.0,Premium,F,VS1
0.53,63.4,56.0,5.16,5.13,3.26,1636.0,Very Good,F,VS2
0.32,61.9,56.0,4.35,4.4,2.71,702.0,Ideal,E,VS2
0.7,62.2,58.0,5.69,5.76,3.56,2106.0,Premium,G,SI1
0.56,61.5,57.0,5.29,5.32,3.26,1792.0,Ideal,E,VS2
1.25,60.4,59.0,6.96,6.92,4.19,7378.0,Premium,H,VS2
0.9,62.0,56.0,6.16,6.2,3.83,3001.0,Ideal,I,SI2
0.41,61.3,54.0,4.79,4.84,2.95,1196.0,Ideal,F,VVS1
1.1,61.4,55.0,6.65,6.68,4.09,6146.0,Ideal,F,SI1
0.3,62.0,55.0,4.28,4.3,2.66,545.0,Ideal,G,SI1
1.51,62.5,57.0,7.36,7.26,4.57,7864.0,Premium,H,SI2
1.51,63.1,56.0,7.24,7.22,4.56,10113.0,Very Good,E,SI1
0.31,60.0,58.0,4.38,4.42,2.64,661.0,Ideal,G,VVS2
1.07,60.9,55.0,6.6,6.64,4.03,6998.0,Very Good,G,VS1
1.6,61.1,57.0,7.55,7.5,4.6,10340.0,Very Good,H,SI2
0.5,61.3,56.0,5.12,5.16,3.15,1349.0,Ideal,H,VS2
0.38,61.5,56.0,4.67,4.69,2.88,680.0,Ideal,H,SI1
0.38,62.2,57.0,4.63,4.6,2.87,1026.0,Ideal,F,VS2
1.07,61.6,56.3,6.55,6.59,4.04,4602.0,Ideal,J,VS2
0.38,62.4,54.0,4.63,4.67,2.9,759.0,Ideal,G,VS1
0.53,61.4,56.0,5.23,5.2,3.2,1956.0,Ideal,D,VS2
1.2,62.6,61.0,6.73,6.68,4.2,4250.0,Premium,G,SI2
1.43,62.2,58.0,7.15,7.18,4.46,10419.0,Very Good,G,VS2
1.12,58.6,58.0,6.85,6.81,4.0,4422.0,Premium,J,VS2
0.53,61.6,56.7,5.18,5.21,3.2,1286.0,Very Good,I,VS1
1.01,61.5,56.0,6.47,6.41,3.96,5864.0,Premium,G,VS2
0.77,61.9,54.0,5.91,5.94,3.66,3750.0,Ideal,F,VS1
1.51,63.1,56.0,7.2,7.28,4.57,9258.0,Good,G,SI1
0.72,62.6,56.0,5.75,5.72,3.59,2956.0,Ideal,F,VS2
1.71,60.9,58.0,7.72,7.68,4.69,11351.0,Premium,G,SI2
0.38,62.6,59.0,4.6,4.64,2.89,630.0,Very Good,I,VVS1
1.7,62.5,60.0,7.54,7.49,4.7,11709.0,Premium,H,SI1
1.05,62.6,58.0,6.5,6.47,4.06,7154.0,Premium,F,VS2
0.72,61.4,56.0,5.76,5.8,3.55,3257.0,Ideal,H,IF
0.5,61.9,54.0,5.12,5.15,3.18,1370.0,Ideal,H,VS1
0.27,60.1,58.0,4.21,4.23,2.53,566.0,Very Good,G,VVS1
1.2,62.2,57.0,6.77,6.81,4.22,9009.0,Ideal,G,VVS1
0.24,60.8,58.0,4.01,4.05,2.44,559.0,Ideal,G,IF
0.35,61.5,54.0,4.57,4.6,2.82,607.0,Ideal,F,SI1
0.52,63.3,55.0,5.09,5.12,3.23,1689.0,Good,G,VS1
1.14,63.5,56.0,6.62,6.58,4.19,4788.0,Very Good,I,SI1
1.03,60.2,54.0,6.64,6.61,3.99,7550.0,Ideal,F,VS2
0.7,61.4,59.0,5.59,5.74,3.51,2512.0,Premium,G,VS1
0.77,63.2,57.0,5.82,5.85,3.69,2642.0,Good,F,SI1
0.3,61.8,57.0,4.31,4.33,2.67,422.0,Ideal,G,SI2
1.09,61.5,57.0,6.62,6.65,4.08,8970.0,Ideal,G,VVS2
1.24,61.1,62.0,6.91,6.86,4.21,3528.0,Premium,E,I1
0.4,59.3,59.0,4.8,4.82,2.85,702.0,Premium,G,SI1
0.84,61.1,57.0,6.09,6.12,3.73,2709.0,Ideal,J,VS2
0.32,62.2,56.0,4.36,4.39,2.72,758.0,Ideal,D,VS2
0.71,61.4,56.0,5.73,5.77,3.53,2376.0,Ideal,I,SI1
2.0,64.5,56.0,7.93,7.86,5.09,11655.0,Fair,H,SI2
0.75,62.4,56.0,5.84,5.79,3.63,2458.0,Ideal,F,SI2
0.9,60.8,56.0,6.24,6.26,3.8,4241.0,Ideal,D,SI2
1.12,62.7,56.0,6.66,6.61,4.16,4290.0,Ideal,H,SI1
0.4,60.4,56.0,4.77,4.8,2.89,641.0,Ideal,J,VS1
0.87,60.4,58.0,6.19,6.23,3.75,3566.0,Ideal,E,SI2
1.31,61.4,60.0,7.04,7.0,4.31,6236.0,Premium,H,SI2
0.37,61.6,59.0,4.67,4.62,2.86,791.0,Premium,F,SI1
0.31,61.1,58.0,4.36,4.38,2.67,435.0,Premium,I,VS2
1.54,62.1,62.0,7.31,7.38,4.56,11527.0,Very Good,H,VS2
0.71,60.3,60.0,5.76,5.81,3.49,2671.0,Premium,G,VS2
0.43,60.7,57.0,4.88,4.91,2.97,742.0,Ideal,F,SI2
0.9,62.1,61.0,6.08,6.12,3.79,3535.0,Very Good,I,VS2
0.54,61.4,57.0,5.2,5.25,3.21,1662.0,Ideal,F,VS2
1.01,60.3,60.0,6.46,6.55,3.92,4972.0,Very Good,F,SI1
0.71,62.2,57.0,5.69,5.73,3.55,3073.0,Ideal,E,VS2
1.9,67.1,64.0,7.57,7.52,5.06,8576.0,Fair,H,SI2
2.0,61.4,59.0,8.07,8.0,4.93,11108.0,Premium,H,SI2
0.7,62.1,56.0,5.64,5.67,3.51,2175.0,Very Good,G,SI1
0.41,62.9,54.0,4.74,4.71,2.97,1243.0,Ideal,H,IF
1.01,63.1,59.0,6.34,6.43,4.03,4705.0,Very Good,H,SI1
1.18,62.7,55.0,6.77,6.74,4.23,8564.0,Ideal,G,VS2
0.6,61.5,59.0,5.4,5.43,3.33,1984.0,Very Good,D,VS2
0.33,62.6,58.0,4.4,4.42,2.76,434.0,Premium,G,SI2
1.24,60.6,59.0,6.99,6.96,4.23,4916.0,Premium,D,SI2
0.72,62.0,56.0,5.74,5.77,3.57,3874.0,Ideal,E,VVS2
1.2,63.9,56.0,6.62,6.69,4.25,5211.0,Good,I,SI1
0.4,61.8,57.0,4.74,4.78,2.94,873.0,Ideal,G,SI1
0.51,61.4,55.0,5.15,5.18,3.17,2027.0,Ideal,G,VVS1
1.5,65.0,57.0,7.1,7.06,4.6,6838.0,Fair,H,SI1
1.54,61.9,59.0,7.31,7.33,4.53,11663.0,Premium,H,VS2
0.58,62.6,54.0,5.3,5.34,3.33,1884.0,Ideal,G,VS1
1.02,64.4,59.0,6.24,6.36,4.06,5047.0,Very Good,H,SI1
1.01,59.3,56.0,6.51,6.45,3.84,2683.0,Premium,J,SI2
0.81,62.3,56.0,5.95,5.89,3.69,3266.0,Premium,G,VS1
1.24,60.9,57.0,6.9,6.95,4.22,6488.0,Ideal,H,SI1
1.09,62.0,56.0,6.57,6.59,4.08,4959.0,Very Good,I,VS2
1.01,61.4,58.0,6.39,6.44,3.94,9810.0,Very Good,F,VVS1
1.02,62.6,59.0,6.43,6.38,4.01,4449.0,Premium,G,SI1
1.0,61.6,56.0,6.42,6.47,3.97,6013.0,Very Good,F,VS2
0.25,61.0,55.0,4.09,4.11,2.5,367.0,Ideal,H,VS2
1.27,61.8,57.0,6.93,6.96,4.29,6403.0,Ideal,H,SI2
1.11,61.6,60.0,6.6,6.67,4.09,4578.0,Premium,H,SI2
1.2,62.5,56.0,6.75,6.71,4.21,6742.0,Premium,E,SI1
1.01,62.2,57.0,6.35,6.39,3.96,4295.0,Very Good,J,SI1
1.01,57.6,62.0,6.66,6.56,3.81,4338.0,Good,D,SI2
0.37,61.9,59.0,4.57,4.61,2.84,746.0,Premium,F,VS2
1.06,60.6,56.0,6.62,6.69,4.03,9433.0,Very Good,F,IF
0.31,63.7,58.0,4.27,4.3,2.73,709.0,Very Good,D,VS1
0.51,60.3,59.0,5.2,5.22,3.14,1656.0,Premium,E,VS2
0.72,60.3,55.0,5.84,5.85,3.52,2505.0,Very Good,H,SI1
1.34,62.2,57.0,7.02,7.06,4.38,7016.0,Ideal,I,VS1
0.26,62.9,58.0,4.02,4.06,2.54,554.0,Ideal,E,VVS2
0.7,59.8,60.0,5.75,5.83,3.46,2196.0,Very Good,F,SI1
0.41,61.7,61.0,4.7,4.74,2.91,827.0,Very Good,G,VS2
0.42,60.6,57.0,4.84,4.9,2.95,773.0,Ideal,F,SI1
0.33,62.5,57.0,4.41,4.39,2.75,743.0,Ideal,G,VS2
1.51,63.1,58.0,7.31,7.28,4.6,9513.0,Very Good,E,SI2
1.11,58.3,60.0,6.84,6.78,3.97,4744.0,Premium,I,VS2
1.32,62.1,55.0,6.98,7.03,4.35,9572.0,Ideal,H,VVS1
0.75,61.8,56.0,5.84,5.87,3.62,3336.0,Ideal,F,SI1
0.7,61.6,55.0,5.68,5.71,3.51,3399.0,Ideal,F,VS1
1.01,59.9,61.0,6.49,6.53,3.9,4685.0,Ideal,I,VS2
1.01,62.0,58.0,6.36,6.39,3.95,7597.0,Ideal,G,VVS2
0.23,62.8,61.0,3.92,3.95,2.47,505.0,Good,F,VVS2
0.26,60.0,56.0,4.15,4.18,2.5,425.0,Very Good,D,VS1
0.4,61.2,57.0,4.77,4.79,2.92,1220.0,Very Good,G,IF
0.55,60.8,56.0,5.3,5.36,3.24,1429.0,Ideal,G,SI1
0.4,61.6,56.0,4.74,4.77,2.93,1637.0,Ideal,D,VVS1
1.51,63.6,60.0,7.23,7.27,4.61,7815.0,Good,I,SI2
1.25,60.8,58.0,6.98,6.93,4.23,9702.0,Premium,F,VS2
0.52,62.1,55.0,5.14,5.17,3.2,1191.0,Ideal,F,SI2
0.71,62.8,56.0,5.71,5.76,3.6,3254.0,Ideal,G,VVS1
1.6,62.1,58.0,7.51,7.47,4.65,8852.0,Premium,I,SI1
0.35,63.9,55.0,4.49,4.53,2.88,792.0,Very Good,D,VS1
1.04,61.5,59.0,6.54,6.51,4.01,4368.0,Premium,H,SI2
0.41,61.3,58.0,4.76,4.8,2.93,755.0,Premium,E,SI1
1.01,63.1,57.0,6.39,6.35,4.02,5939.0,Very Good,G,VS2
0.32,61.3,56.0,4.43,4.44,2.72,730.0,Ideal,G,VVS2
0.75,62.8,60.0,5.78,5.74,3.62,2903.0,Premium,D,SI1
0.4,62.7,57.0,4.7,4.68,2.94,1238.0,Ideal,H,IF
0.9,62.4,61.0,6.17,6.13,3.84,4612.0,Premium,D,SI1
0.35,61.0,60.0,4.58,4.54,2.78,827.0,Premium,D,SI1
0.55,61.5,56.0,5.26,5.3,3.25,1896.0,Ideal,F,VS1
0.53,60.0,61.0,5.3,5.26,3.17,2147.0,Premium,D,VS1
2.04,63.4,55.0,8.07,8.04,5.11,9482.0,Very Good,J,SI2
0.9,64.6,59.0,6.04,6.01,3.89,3847.0,Fair,D,SI2
0.9,59.0,58.0,6.33,6.29,3.72,4687.0,Premium,F,VS1
0.53,62.1,56.0,5.17,5.2,3.22,1721.0,Ideal,E,VS2
0.58,59.7,59.0,5.45,5.4,3.24,2095.0,Premium,G,VVS2
0.9,63.2,56.0,6.15,6.12,3.88,3120.0,Very Good,I,SI1
1.02,60.3,58.0,6.53,6.57,3.95,8745.0,Very Good,E,VVS2
0.71,59.8,56.0,5.89,5.81,3.5,2766.0,Premium,G,VS2
1.06,61.0,57.0,6.57,6.6,4.02,7075.0,Ideal,F,VS2
0.8,61.6,56.0,5.97,6.01,3.69,2856.0,Ideal,G,SI2
0.3,61.9,57.0,4.3,4.32,2.67,814.0,Ideal,F,VVS1
1.08,62.4,57.0,6.56,6.49,4.07,6532.0,Premium,G,VS2
0.82,64.9,58.0,5.82,5.77,3.76,3057.0,Fair,H,SI1
0.32,61.4,55.3,4.39,4.42,2.7,529.0,Ideal,I,VS1
0.32,61.8,54.0,4.41,4.43,2.73,814.0,Ideal,G,VVS1
0.5,62.2,56.0,5.02,5.11,3.15,1760.0,Ideal,G,VVS2
0.32,61.7,56.0,4.39,4.42,2.72,918.0,Ideal,G,IF
0.55,62.3,60.0,5.26,5.18,3.25,2030.0,Premium,E,VS2
0.52,59.9,57.0,5.28,5.24,3.15,2467.0,Ideal,E,VVS1
0.81,62.0,57.0,5.93,5.97,3.69,3497.0,Ideal,H,VVS2
0.36,60.6,56.0,4.63,4.58,2.79,794.0,Ideal,D,SI1
1.25,63.6,57.0,6.86,6.81,4.35,5110.0,Good,J,SI1
0.71,63.0,54.0,5.73,5.69,3.6,2235.0,Ideal,F,SI1
1.46,62.5,57.0,7.15,7.19,4.48,7146.0,Very Good,I,SI1
0.55,62.4,56.0,5.23,5.2,3.25,1246.0,Premium,H,SI2
1.12,60.9,55.0,6.73,6.67,4.08,6858.0,Ideal,F,VS2
1.12,58.9,60.0,6.78,6.91,4.03,8072.0,Very Good,G,VVS1
1.02,63.6,57.0,6.38,6.41,4.07,5816.0,Good,G,VS2
1.52,61.0,56.0,7.45,7.41,4.53,8299.0,Ideal,E,SI2
0.7,61.2,60.0,5.7,5.74,3.5,2042.0,Premium,G,SI1
0.58,61.2,57.0,5.36,5.39,3.29,1979.0,Ideal,F,VS1
0.5,61.879999999999995,58.0,5.22,5.17,3.13,1395.0,Premium,H,VS1
1.11,62.2,56.0,6.62,6.65,4.13,4890.0,Ideal,I,SI1
0.3,62.2,58.0,4.3,4.25,2.66,911.0,Premium,D,VS2
0.3,62.8,58.0,4.27,4.3,2.69,789.0,Very Good,G,VVS1
1.51,62.1,58.0,7.32,7.29,4.54,9498.0,Premium,I,VVS2
0.71,62.7,57.0,5.66,5.72,3.57,2559.0,Very Good,H,VS1
0.51,61.3,57.0,5.12,5.15,3.15,1875.0,Ideal,G,VVS2
