carat,depth,table,x,y,z,price,cut,color,clarity
0.9,62.2,60.0,6.15,6.19,3.84,3662.0,Premium,E,SI2
0.36,61.6,56.0,4.59,4.56,2.82,810.0,Ideal,E,SI1
1.11,62.2,55.0,6.61,6.67,4.13,6593.0,Very Good,G,VS2
1.51,62.6,59.0,7.31,7.33,4.58,8770.0,Premium,J,VVS2
1.06,60.2,59.0,6.62,6.67,4.0,4507.0,Very Good,I,SI1
0.58,58.5,55.0,5.52,5.39,3.19,1407.0,Premium,E,SI1
0.3,62.5,59.0,4.27,4.31,2.68,394.0,Premium,G,SI2
0.78,61.3,56.0,5.92,6.0,3.64,3362.0,Ideal,F,SI1
1.24,62.0,55.0,6.95,6.89,4.29,8449.0,Premium,G,VS1
1.03,63.2,58.0,6.43,6.38,4.05,4764.0,Very Good,G,SI1
0.37,62.4,59.0,4.6,4.56,2.86,791.0,Premium,F,SI1
0.8,61.9,56.0,5.93,5.96,3.69,3737.0,Very Good,H,VVS1
0.72,61.9,55.0,5.74,5.77,3.56,3283.0,Ideal,E,VS1
1.04,62.1,57.0,6.53,6.48,4.04,6814.0,Ideal,F,VS2
1.72,60.5,59.0,7.8,7.71,4.69,7089.0,Premium,F,I1
1.21,61.5,58.0,6.84,6.81,4.2,7792.0,Premium,G,VS2
1.57,62.2,58.0,7.43,7.35,4.59,7755.0,Premium,I,VS2
0.24,58.5,59.0,4.04,4.09,2.38,552.0,Very Good,E,VVS2
0.83,61.4,59.0,6.08,6.04,3.72,2840.0,Premium,F,SI2
0.8,62.2,60.0,6.01,5.95,3.64,2507.0,Premium,I,SI1
0.52,60.9,58.0,5.22,5.16,3.16,1555.0,Very Good,D,VS2
0.39,62.0,54.0,4.68,4.71,2.91,948.0,Ideal,E,VS1
0.39,62.1,53.7,4.67,4.71,2.91,1189.0,Ideal,G,IF
0.73,63.4,58.0,5.68,5.7,3.61,3511.0,Very Good,E,VVS2
0.3,60.7,58.0,4.32,4.35,2.63,605.0,Premium,F,VS2
0.32,61.9,54.0,4.42,4.46,2.75,420.0,Ideal,H,SI2
1.19,61.6,56.0,6.87,6.83,4.22,4438.0,Premium,I,SI2
0.5,59.7,57.0,5.13,5.08,3.05,1819.0,Premium,D,VS2
0.9,62.7,58.0,6.15,6.09,3.84,4304.0,Premium,D,SI1
0.32,62.6,59.0,4.33,4.36,2.72,561.0,Premium,G,VS2
1.02,61.8,58.0,6.5,6.44,4.0,3856.0,Premium,J,SI1
0.31,62.7,59.0,4.29,4.32,2.7,363.0,Very Good,J,SI1
0.77,61.8,59.0,5.86,5.82,3.61,2010.0,Premium,J,SI1
1.01,63.0,58.0,6.31,6.39,4.0,4619.0,Very Good,F,SI1
0.81,62.4,59.0,5.96,5.89,3.7,3266.0,Premium,D,SI1
1.5,62.7,57.0,7.21,7.3,4.55,8291.0,Ideal,I,SI1
0.83,65.1,59.0,5.84,5.81,3.79,2133.0,Fair,H,SI2
1.01,64.0,60.0,6.38,6.28,4.05,5823.0,Good,E,SI1
0.55,61.5,54.0,5.3,5.33,3.27,1248.0,Ideal,H,SI1
0.31,62.4,56.0,4.38,4.34,2.72,982.0,Ideal,D,VVS2
0.32,60.9,58.0,4.4,4.43,2.69,730.0,Premium,H,VVS1
0.41,61.5,59.0,4.78,4.75,2.93,923.0,Premium,G,SI1
0.54,63.1,58.0,5.13,5.21,3.26,1637.0,Good,E,VS2
0.32,59.2,59.0,4.47,4.45,2.64,828.0,Premium,G,VS1
1.0,62.7,59.0,6.3,6.36,3.97,4095.0,Premium,G,SI2
0.38,62.279999999999994,57.0,4.59,4.62,2.91,693.0,Good,E,VS2
0.3,62.2,53.0,4.3,4.32,2.68,857.0,Ideal,F,VVS1
0.34,61.9,59.0,4.44,4.48,2.76,596.0,Premium,E,SI1
0.98,61.8,58.0,6.37,6.32,3.92,4308.0,Premium,F,SI2
0.31,60.8,56.0,4.4,4.38,2.67,907.0,Ideal,G,VVS2
0.54,61.0,59.0,5.28,5.27,3.22,2313.0,Premium,E,VVS2
0.71,60.7,61.0,5.75,5.81,3.51,1805.0,Very Good,J,SI2
0.57,61.8,57.0,5.3,5.32,3.28,1608.0,Ideal,G,VS2
1.75,61.2,57.0,7.71,7.76,4.73,10098.0,Very Good,I,SI2
0.36,61.4,57.0,4.64,4.61,2.54,1043.0,Ideal,E,VVS1
0.76,62.8,60.0,5.81,5.79,3.64,2364.0,Premium,G,SI2
0.41,61.7,56.0,4.81,4.78,2.96,1076.0,Ideal,D,VS2
1.0,63.6,58.0,6.31,6.27,4.0,4939.0,Good,F,SI1
0.3,62.1,57.0,4.27,4.3,2.66,568.0,Ideal,F,VS2
0.56,61.8,55.0,5.3,5.34,3.29,1616.0,Ideal,H,VS1
0.79,61.8,56.0,5.91,5.94,3.66,3605.0,Ideal,E,VS2
0.51,62.3,57.0,5.1,5.12,3.18,1628.0,Very Good,H,VS1
0.3,61.8,56.0,4.34,4.3,2.67,848.0,Ideal,D,VS1
0.91,62.2,57.0,6.19,6.25,3.87,4108.0,Very Good,F,SI1
0.55,60.5,56.0,5.36,5.37,3.24,1948.0,Ideal,G,VVS2
1.03,60.7,56.0,6.58,6.56,3.99,6662.0,Ideal,F,VS2
0.81,63.5,55.0,5.9,5.94,3.76,3981.0,Very Good,G,VVS2
0.7,62.8,56.0,5.62,5.65,3.54,2882.0,Very Good,H,IF
1.01,62.2,55.0,6.44,6.46,4.01,5166.0,Ideal,G,SI1
0.71,60.6,58.0,5.77,5.79,3.5,2913.0,Premium,D,SI1
0.71,62.4,56.0,5.7,5.64,3.54,2028.0,Premium,H,SI2
1.08,59.8,59.0,6.65,6.73,4.0,4415.0,Very Good,E,SI2
0.41,60.8,59.0,4.78,4.8,2.91,827.0,Premium,G,VS2
1.01,60.8,61.0,6.47,6.43,3.92,4525.0,Premium,I,SI1
1.2,62.9,54.0,6.76,6.79,4.26,5321.0,Very Good,G,SI2
0.31,61.7,57.0,4.32,4.34,2.67,544.0,Ideal,H,VS1
1.1,60.5,60.0,6.65,6.67,4.03,5667.0,Very Good,F,SI1
0.7,61.1,60.0,5.67,5.75,3.49,2166.0,Very Good,I,VS2
0.38,61.9,57.0,4.66,4.61,2.87,963.0,Ideal,E,VS2
0.82,61.0,55.0,6.04,5.99,3.67,2165.0,Ideal,G,SI2
0.48,62.2,54.0,5.04,5.05,3.14,1026.0,Ideal,H,VS2
1.07,62.6,61.0,6.42,6.49,4.04,4861.0,Very Good,D,SI2
0.4,61.8,58.0,4.72,4.69,2.91,1088.0,Premium,H,VVS1
0.7,61.3,59.0,5.71,5.74,3.51,2161.0,Premium,F,SI1
0.61,62.0,54.0,5.51,5.47,3.4,1867.0,Ideal,I,VVS2
0.93,63.0,53.0,6.22,6.26,3.93,3651.0,Very Good,J,VS1
0.33,59.7,59.0,4.52,4.53,2.7,579.0,Very Good,H,VS1
0.81,60.3,60.0,6.07,6.1,3.67,2797.0,Very Good,E,SI1
0.32,61.2,56.0,4.44,4.42,2.71,828.0,Ideal,G,VS1
0.39,62.4,57.0,4.68,4.62,2.9,1097.0,Premium,G,VS1
0.53,60.5,57.0,5.34,5.27,3.21,1607.0,Premium,H,VS1
0.3,60.8,58.0,4.33,4.38,2.65,590.0,Ideal,H,VVS2
0.34,60.4,60.0,4.56,4.51,2.74,1033.0,Premium,D,VS2
0.46,63.5,57.0,4.85,4.91,3.1,1089.0,Good,I,VVS1
0.32,62.3,54.0,4.38,4.45,2.75,730.0,Very Good,G,VVS2
0.72,63.1,56.0,5.67,5.68,3.58,2647.0,Good,F,SI1
0.4,64.2,57.0,4.67,4.7,3.01,967.0,Very Good,D,VS1
0.65,60.6,60.0,5.58,5.61,3.39,2242.0,Ideal,G,VS1
1.0,62.0,55.0,6.39,6.44,3.98,5239.0,Ideal,F,SI1
0.92,60.3,61.0,6.29,6.38,3.82,3843.0,Good,D,SI2
1.01,60.8,58.0,6.55,6.48,3.96,10341.0,Premium,F,VVS1
0.5,61.3,59.0,5.1,5.05,3.11,1746.0,Premium,E,VS2
0.73,63.1,55.0,5.77,5.71,3.62,3066.0,Very Good,E,VS2
0.31,61.2,55.0,4.37,4.42,2.69,734.0,Ideal,D,VS2
1.5,64.2,56.0,7.3,7.09,4.62,8749.0,Good,H,VS1
0.7,60.5,57.0,5.75,5.68,3.46,2415.0,Premium,G,SI1
0.31,58.3,60.0,4.48,4.51,2.62,544.0,Very Good,E,SI1
0.38,62.8,58.0,4.6,4.63,2.9,701.0,Very Good,E,SI1
1.27,61.7,57.0,6.95,6.93,4.28,6635.0,Ideal,H,SI1
0.55,61.5,56.0,5.28,5.25,3.24,2030.0,Ideal,D,VS2
1.2,61.6,54.0,6.88,6.82,4.22,4099.0,Ideal,J,VS2
0.9,63.9,58.0,6.08,6.03,3.87,3992.0,Good,F,SI1
0.38,62.46,58.0,4.71,4.76,2.8,967.0,Very Good,H,VVS1
1.01,61.8,56.0,6.43,6.38,3.96,4298.0,Very Good,F,SI2
1.04,59.6,58.0,6.63,6.55,3.93,5344.0,Premium,H,VS2
0.71,62.5,57.0,5.69,5.74,3.57,2218.0,Ideal,I,SI1
0.72,62.6,57.0,5.72,5.68,3.57,2724.0,Ideal,F,VS2
1.5,59.6,58.0,7.38,7.41,4.41,11586.0,Very Good,E,SI1
0.34,62.9,55.0,4.45,4.52,2.82,596.0,Very Good,G,VS2
0.91,61.0,57.0,6.2,6.26,3.8,3664.0,Very Good,I,VS2
0.5,62.5,60.0,5.06,5.08,3.17,1624.0,Premium,G,VS1
1.19,61.7,57.0,6.84,6.77,4.2,5439.0,Premium,I,VS2
0.37,61.0,59.0,4.59,4.63,2.81,876.0,Premium,D,VS2
1.51,64.0,58.0,7.27,7.24,4.64,7062.0,Good,J,VS2
0.33,62.019999999999996,56.0,4.48,4.45,2.77,1114.0,Ideal,G,VVS1
0.36,61.9,56.0,4.56,4.55,2.82,1013.0,Ideal,E,VS2
0.41,61.7,56.0,4.82,4.78,2.96,1431.0,Ideal,E,VVS1
0.91,62.8,57.0,6.18,6.2,3.89,5214.0,Ideal,F,VS2
0.54,60.9,58.0,5.27,5.31,3.22,1892.0,Premium,D,VS2
1.32,59.7,60.0,7.11,7.16,4.26,7683.0,Premium,F,SI1
0.54,61.9,58.0,5.24,5.19,3.23,1250.0,Premium,E,SI2
0.7,64.2,58.0,5.59,5.62,3.6,1771.0,Good,H,SI1
0.3,62.1,54.0,4.29,4.31,2.67,540.0,Ideal,I,VVS1
1.71,62.660000000000004,59.0,7.65,7.68,4.72,10945.0,Ideal,J,VVS2
0.27,61.8,53.0,4.18,4.2,2.59,583.0,Ideal,F,VS2
0.7,60.6,56.0,5.69,5.82,3.49,3191.0,Ideal,G,VVS2
0.31,60.8,57.0,4.39,4.36,2.66,802.0,Ideal,F,VS2
1.03,61.9,56.0,6.45,6.5,4.01,3921.0,Ideal,J,SI1
0.57,61.7,54.0,5.41,5.32,3.31,2206.0,Ideal,G,VVS2
0.41,62.2,56.0,4.75,4.8,2.97,1007.0,Ideal,G,VVS2
1.11,62.1,55.0,6.66,6.68,4.14,7218.0,Ideal,E,SI1
0.51,61.9,55.0,5.15,5.19,3.2,1875.0,Ideal,G,VVS2
0.27,62.4,56.0,4.15,4.12,2.58,893.0,Ideal,D,IF
1.04,59.7,56.0,6.6,6.54,3.92,3669.0,Ideal,I,SI1
1.05,59.5,58.0,6.61,6.69,3.96,4608.0,Very Good,H,SI1
1.7,58.5,60.0,7.87,7.8,4.58,9330.0,Premium,F,SI2
0.4,62.6,55.3,4.69,4.71,2.93,795.0,Very Good,G,SI1
1.19,62.3,55.0,6.76,6.81,4.23,6335.0,Ideal,G,SI1
0.32,62.6,55.0,4.39,4.37,2.74,972.0,Ideal,D,VS2
0.34,61.0,57.0,4.51,4.48,2.74,765.0,Ideal,E,SI1
0.32,62.0,57.0,4.37,4.4,2.72,561.0,Ideal,G,VS2
0.3,62.3,59.0,4.25,4.29,2.66,394.0,Premium,G,SI2
0.3,61.5,55.0,4.33,4.35,2.67,863.0,Ideal,G,IF
1.07,61.5,57.0,6.63,6.55,4.05,5123.0,Premium,H,SI1
0.31,61.4,56.0,4.37,4.4,2.69,840.0,Ideal,F,VVS1
0.94,62.0,58.0,6.27,6.24,3.88,4580.0,Premium,E,SI1
0.71,61.2,57.0,5.73,5.77,3.52,3321.0,Ideal,D,VS2
0.39,61.0,62.0,4.66,4.71,2.86,616.0,Very Good,J,VS1
0.5,59.8,57.0,5.12,5.18,3.08,1395.0,Good,E,VS2
0.3,62.8,59.0,4.26,4.28,2.68,710.0,Very Good,D,VS2
1.01,63.2,59.0,6.34,6.38,4.02,7528.0,Good,G,VVS2
1.26,62.8,54.0,6.91,6.89,4.33,4860.0,Ideal,J,SI2
0.44,61.6,56.0,4.92,4.85,3.01,1294.0,Ideal,D,VS1
0.32,62.1,56.0,4.37,4.42,2.73,505.0,Ideal,H,VS2
0.9,61.9,62.0,6.14,6.18,3.81,3422.0,Good,E,SI2
0.25,62.279999999999994,54.0,4.05,4.08,2.52,525.0,Ideal,G,VVS2
0.53,59.9,58.0,5.31,5.27,3.17,984.0,Premium,E,SI2
0.9,62.6,61.0,6.06,6.11,3.81,4315.0,Very Good,E,SI1
1.2,62.4,59.0,6.74,6.68,4.19,7405.0,Premium,G,VS2
0.33,62.1,54.0,4.47,4.45,2.77,854.0,Ideal,G,VS1
0.37,62.3,59.0,4.57,4.61,2.86,616.0,Very Good,F,SI1
0.31,62.5,55.0,4.3,4.34,2.7,462.0,Very Good,D,SI2
0.55,62.0,56.0,5.24,5.27,3.26,2001.0,Ideal,E,VS1
0.46,58.6,59.0,5.06,5.11,2.98,2139.0,Good,D,IF
1.2,63.6,57.0,6.79,6.74,4.3,5975.0,Good,H,SI1
0.3,62.2,57.0,4.28,4.3,2.67,357.0,Very Good,J,VS2
0.32,61.5,55.0,4.4,4.44,2.72,682.0,Ideal,E,SI1
0.72,63.3,57.0,5.68,5.75,3.62,3219.0,Very Good,F,VS1
0.72,61.4,58.0,5.73,5.77,3.53,2498.0,Ideal,I,VS1
0.28,62.0,57.0,4.17,4.2,2.59,598.0,Ideal,E,VS1
1.2,61.8,58.0,6.75,6.78,4.18,9007.0,Very Good,F,VS2
1.53,62.9,59.0,7.36,7.32,4.62,8911.0,Premium,I,SI1
1.0,63.4,61.0,6.35,6.29,4.01,4939.0,Very Good,F,SI1
1.2,62.7,55.0,6.71,6.79,4.23,7761.0,Ideal,D,SI1
1.2,60.8,58.0,6.8,6.85,4.15,6077.0,Very Good,H,SI1
1.52,61.6,58.0,7.41,7.37,4.55,11021.0,Premium,I,VVS2
0.42,61.4,56.0,4.81,4.86,2.97,625.0,Ideal,H,SI2
0.41,59.9,57.0,4.87,4.91,2.93,1024.0,Very Good,I,VVS2
0.52,61.0,58.0,5.15,5.21,3.16,1707.0,Premium,G,VVS2
1.18,61.3,55.6,6.79,6.84,4.18,5412.0,Ideal,I,SI1
0.97,61.6,54.0,6.34,6.28,3.89,2370.0,Ideal,J,I1
0.9,63.3,58.0,6.04,6.13,3.85,3500.0,Very Good,H,SI1
1.04,59.2,61.0,6.68,6.63,3.94,4811.0,Premium,G,SI1
1.0,64.9,58.0,6.29,6.23,4.06,3427.0,Fair,J,SI1
1.01,61.7,60.0,6.36,6.42,3.94,4533.0,Premium,F,SI2
0.3,62.3,54.0,4.34,4.36,2.71,764.0,Ideal,H,IF
1.01,61.1,62.0,6.39,6.5,3.94,6517.0,Very Good,E,VS2
0.31,61.6,54.0,4.37,4.4,2.7,840.0,Ideal,D,VVS2
0.52,61.7,56.0,5.16,5.18,3.19,1591.0,Ideal,F,VS2
0.31,61.0,56.0,4.38,4.37,2.67,988.0,Ideal,G,IF
0.41,63.4,56.0,4.76,4.73,3.01,907.0,Very Good,D,SI1
1.06,61.4,60.0,6.57,6.53,4.02,7123.0,Premium,E,VS2
0.31,63.4,55.0,4.29,4.26,2.71,651.0,Very Good,E,SI1
1.01,63.0,58.0,6.4,6.34,4.01,6165.0,Premium,F,VS2
0.57,62.1,55.0,5.31,5.26,3.31,1728.0,Premium,G,VS2
1.25,61.6,54.0,6.95,6.85,4.25,5740.0,Premium,H,SI2
0.7,64.5,57.0,5.53,5.57,3.58,2137.0,Good,H,VS2
0.36,61.3,60.0,4.52,4.59,2.79,421.0,Premium,J,SI1
0.7,61.0,59.0,5.76,5.71,3.5,1974.0,Premium,H,SI2
0.37,60.6,56.0,4.64,4.63,2.81,957.0,Ideal,F,VS2
1.14,61.7,56.0,6.71,6.75,4.15,6741.0,Ideal,G,SI1
0.74,62.7,56.0,5.78,5.74,3.61,2309.0,Ideal,G,SI1
1.57,60.5,57.0,7.6,7.57,4.59,10521.0,Ideal,H,SI1
0.87,62.1,58.0,6.08,6.13,3.79,4189.0,Premium,D,SI1
1.21,63.3,57.0,6.77,6.7,4.26,6058.0,Very Good,H,SI1
0.92,60.2,61.0,6.32,6.27,3.79,3004.0,Premium,D,SI2
1.22,62.5,57.0,6.78,6.73,4.22,5794.0,Premium,F,SI2
1.0,62.8,55.0,6.3,6.38,3.98,5639.0,Ideal,D,SI1
0.9,61.8,55.0,6.21,6.14,3.82,4964.0,Ideal,H,VS1
0.77,62.4,56.0,5.89,5.85,3.66,2479.0,Ideal,H,VS2
0.74,62.1,56.0,5.83,5.79,3.61,2532.0,Premium,H,VS2
0.5,62.2,59.0,5.06,5.1,3.16,1436.0,Premium,F,VS2
0.53,61.4,56.0,5.18,5.21,3.19,1659.0,Ideal,D,VS2
0.4,61.2,57.0,4.77,4.74,2.91,1125.0,Ideal,E,VS1
0.34,61.9,55.0,4.49,4.52,2.79,1276.0,Ideal,F,IF
0.26,62.339999999999996,57.0,4.07,4.1,2.52,599.0,Ideal,E,VVS1
0.5,62.2,54.0,5.09,5.11,3.17,2889.0,Ideal,E,VVS2
0.53,61.6,56.0,5.23,5.19,3.21,1607.0,Ideal,E,SI1
1.21,64.6,59.0,6.74,6.64,4.32,3984.0,Fair,J,SI2
0.7,63.8,60.0,5.6,5.63,3.58,2401.0,Good,F,SI1
1.04,62.5,60.0,6.46,6.43,4.03,5724.0,Premium,F,SI1
0.9,58.9,59.0,6.31,6.26,3.7,3803.0,Premium,F,SI2
0.57,60.8,55.0,5.39,5.41,3.28,1670.0,Ideal,E,SI1
0.4,63.1,59.0,4.65,4.7,2.95,596.0,Good,G,SI2
0.83,62.3,55.0,6.01,6.03,3.75,2742.0,Ideal,J,VS2
0.31,63.3,55.0,4.31,4.35,2.74,544.0,Good,E,SI1
1.02,62.5,53.0,6.43,6.47,4.03,4918.0,Ideal,H,SI2
1.02,61.9,62.0,6.47,6.38,3.98,6215.0,Premium,E,VS2
1.2,62.7,55.0,6.76,6.73,4.23,6512.0,Ideal,H,SI1
0.31,62.9,57.0,4.31,4.34,2.72,516.0,Very Good,F,SI1
0.5,60.6,58.0,5.07,5.12,3.09,1436.0,Very Good,F,VS2
0.31,61.9,54.0,4.35,4.38,2.7,625.0,Ideal,F,VS2
0.32,62.4,59.0,4.35,4.4,2.73,421.0,Very Good,G,SI2
1.08,61.6,57.0,6.58,6.62,4.07,5256.0,Ideal,D,SI2
0.38,58.9,58.0,4.69,4.81,2.8,1064.0,Ideal,H,IF
0.55,61.8,54.0,5.28,5.3,3.27,1402.0,Ideal,H,VS2
0.7,61.3,59.0,5.74,5.68,3.5,2423.0,Premium,F,SI1
0.73,61.6,57.0,5.81,5.78,3.57,2707.0,Ideal,E,SI1
0.72,61.779999999999994,55.0,5.77,5.84,3.53,2869.0,Ideal,E,SI1
1.01,63.5,61.0,6.37,6.33,4.03,4538.0,Very Good,D,SI2
1.2,62.0,55.0,6.81,6.87,4.24,9625.0,Ideal,G,VS1
0.32,61.5,57.0,4.43,4.39,2.71,936.0,Ideal,G,VVS2
1.01,58.3,58.0,6.56,6.55,3.82,3897.0,Premium,F,SI2
0.52,61.7,57.0,5.17,5.1,3.17,1694.0,Ideal,E,VS2
0.28,60.8,58.0,4.24,4.28,2.59,487.0,Very Good,F,VS1
1.0,61.9,55.0,6.4,6.36,3.95,8333.0,Premium,D,VS1
0.47,60.6,55.0,5.05,5.09,3.07,1780.0,Very Good,G,VVS1
0.71,63.8,56.0,5.7,5.65,3.62,2572.0,Good,I,VVS1
1.51,62.2,56.0,7.36,7.27,4.55,7145.0,Ideal,I,SI1
0.31,61.7,55.0,4.37,4.39,2.7,871.0,Ideal,G,IF
0.75,59.1,58.0,5.87,5.91,3.48,2180.0,Very Good,I,SI1
0.96,63.2,57.0,6.27,6.23,3.95,4247.0,Very Good,G,SI1
1.23,62.8,56.0,6.76,6.84,4.27,7900.0,Ideal,H,VS2
0.52,62.2,56.0,5.16,5.13,3.2,1919.0,Ideal,D,VS2
0.32,61.9,55.0,4.42,4.4,2.73,720.0,Ideal,H,VS1
0.37,62.4,59.0,4.56,4.6,2.86,616.0,Very Good,F,SI1
0.5,62.8,61.0,4.99,5.01,3.14,1197.0,Very Good,G,SI1
0.43,62.7,56.0,4.8,4.83,3.02,754.0,Very Good,G,SI1
0.42,62.0,55.0,4.83,4.85,3.0,773.0,Ideal,I,VS1
0.32,60.2,60.0,4.48,4.45,2.69,828.0,Premium,H,VVS2
0.52,63.9,56.0,5.08,5.12,3.26,1576.0,Good,G,VS1
1.02,61.58,58.0,6.5,6.45,4.01,7485.0,Premium,F,VS1
0.71,62.3,56.0,5.69,5.74,3.56,3346.0,Ideal,E,VS1
0.31,62.0,54.0,4.36,4.38,2.71,628.0,Ideal,F,SI1
1.01,62.6,54.0,6.38,6.34,3.98,4468.0,Premium,F,SI2
0.41,60.1,59.0,4.79,4.82,2.89,1115.0,Premium,F,VVS2
0.33,61.8,62.0,4.4,4.45,2.74,536.0,Good,F,SI1
0.51,60.8,56.0,5.18,5.21,3.16,2054.0,Very Good,F,VVS2
0.41,61.60000000000001,56.0,4.79,4.77,2.94,1076.0,Ideal,E,VS1
1.71,62.8,59.0,7.58,7.52,4.74,11958.0,Premium,I,VS2
1.24,62.0,55.0,6.9,6.87,4.27,6076.0,Ideal,I,VS2
0.7,62.8,57.0,5.71,5.62,3.56,2697.0,Ideal,E,VS2
1.5,62.7,59.0,7.25,7.3,4.56,9900.0,Premium,I,VS1
2.02,62.1,57.0,8.13,8.09,5.04,10826.0,Ideal,H,SI2
0.44,59.6,59.0,4.98,4.99,2.97,1337.0,Very Good,E,VVS2
0.35,60.7,57.0,4.6,4.56,2.78,1073.0,Ideal,F,IF
1.5,60.8,59.0,7.3,7.36,4.46,9240.0,Premium,F,SI2
0.34,61.8,56.0,4.48,4.52,2.78,596.0,Ideal,G,VS2
0.51,62.0,57.0,5.13,5.1,3.17,1842.0,Ideal,G,VVS2
0.31,62.2,55.0,4.32,4.36,2.7,642.0,Ideal,E,VS2
0.36,62.0,59.0,4.53,4.56,2.82,537.0,Very Good,G,SI1
0.58,62.7,56.0,5.29,5.34,3.33,1234.0,Ideal,E,SI2
1.02,61.8,58.0,6.47,6.4,3.98,3496.0,Premium,G,SI2
0.38,61.6,56.0,4.66,4.62,2.86,1069.0,Ideal,E,VS1
0.73,61.5,58.0,5.71,5.8,3.54,3307.0,Very Good,E,VS2
1.11,61.7,57.0,6.61,6.64,4.09,6090.0,Ideal,I,SI1
1.54,62.4,59.0,7.33,7.35,4.58,6640.0,Premium,I,SI2
0.42,61.5,56.0,4.84,4.85,2.98,1289.0,Ideal,G,IF
1.59,62.1,58.0,7.45,7.43,4.62,10996.0,Premium,G,SI1
1.07,62.0,58.0,6.57,6.59,4.08,7118.0,Very Good,F,VS1
0.3,60.2,57.0,4.37,4.3,2.61,653.0,Very Good,E,VS1
0.31,62.7,55.0,4.32,4.35,2.72,627.0,Very Good,G,VVS2
1.12,60.7,61.0,6.71,6.64,4.05,3266.0,Premium,J,SI2
0.28,60.7,57.0,4.22,4.25,2.57,612.0,Ideal,E,VVS2
2.17,60.7,59.0,8.43,8.35,5.09,9078.0,Premium,F,I1
0.4,60.56,60.0,4.66,4.7,2.91,756.0,Very Good,F,SI1
0.3,62.0,60.0,4.25,4.33,2.66,684.0,Premium,G,VVS2
0.26,60.9,59.0,4.09,4.12,2.5,635.0,Premium,E,VVS1
0.91,63.8,60.0,6.05,6.09,3.87,3751.0,Very Good,E,SI2
0.3,61.6,57.0,4.32,4.29,2.65,1013.0,Ideal,E,VVS2
0.71,61.4,57.0,5.73,5.77,3.53,3222.0,Ideal,D,VS2
1.07,60.2,59.0,6.66,6.69,4.02,6479.0,Ideal,H,VS1
1.51,61.7,65.0,7.38,7.31,4.53,7519.0,Good,D,SI2
0.55,61.3,57.0,5.25,5.28,3.23,1667.0,Ideal,G,VS1
1.01,61.5,61.0,6.39,6.45,3.95,4189.0,Good,J,VS1
0.59,62.1,56.0,5.36,5.4,3.34,1684.0,Ideal,D,SI1
0.97,61.9,58.0,6.31,6.35,3.92,4063.0,Premium,F,SI2
1.0,64.3,58.0,6.25,6.22,4.01,4427.0,Good,G,SI1
0.31,62.1,58.0,4.36,4.33,2.7,907.0,Premium,H,VVS1
0.36,60.9,57.0,4.63,4.57,2.8,1080.0,Ideal,G,VVS1
0.5,62.3,60.0,5.07,5.11,3.17,1250.0,Very Good,F,SI1
0.8,63.2,55.0,5.88,5.9,3.72,3429.0,Good,F,VS2
1.16,60.2,59.0,6.84,6.77,4.1,5480.0,Premium,H,SI1
0.56,62.2,57.0,5.29,5.25,3.28,1585.0,Ideal,G,VS2
0.25,59.8,59.0,4.07,4.09,2.44,450.0,Premium,H,VVS1
1.0,61.9,57.0,6.47,6.42,3.99,9354.0,Ideal,F,VVS2
1.01,61.8,60.0,6.35,6.37,3.93,5443.0,Good,D,SI1
0.34,62.1,57.0,4.46,4.5,2.78,1014.0,Ideal,E,VVS1
1.16,63.0,58.0,6.7,6.66,4.21,5366.0,Premium,G,SI1
0.7,62.2,56.0,5.68,5.7,3.54,2409.0,Ideal,F,SI1
0.52,62.9,57.0,5.11,5.13,3.22,2035.0,Very Good,F,VVS2
1.01,57.7,62.0,6.57,6.63,3.81,8668.0,Very Good,E,VS1
1.01,61.3,54.0,6.52,6.47,3.99,5006.0,Ideal,D,SI2
1.2,62.0,55.0,6.8,6.84,4.23,7318.0,Very Good,G,VS2
0.38,61.3,56.0,4.63,4.73,2.87,1200.0,Ideal,D,VVS2
0.6,62.3,53.8,5.41,5.45,3.38,2137.0,Ideal,E,VS2
0.95,61.6,56.0,6.31,6.36,3.9,4738.0,Very Good,E,SI1
0.34,62.5,57.5,4.4,4.45,2.77,730.0,Very Good,F,VS2
0.23,61.9,58.0,3.93,3.96,2.44,536.0,Ideal,G,VVS1
0.74,62.1,56.0,5.78,5.82,3.6,3388.0,Ideal,G,VVS1
0.91,64.4,60.0,6.05,6.1,3.91,3994.0,Good,F,SI1
0.32,60.9,57.0,4.41,4.46,2.7,918.0,Ideal,G,IF
1.18,60.7,55.0,6.87,6.8,4.15,9648.0,Premium,F,VS1
0.4,61.4,58.0,4.77,4.81,2.94,687.0,Very Good,E,SI1
0.59,61.5,58.0,5.45,5.41,3.34,1769.0,Premium,F,VS2
1.02,61.1,59.0,6.4,6.37,3.9,3713.0,Premium,I,VS2
1.23,62.2,57.0,6.89,6.81,4.26,5407.0,Ideal,J,SI1
0.55,61.2,56.0,5.23,5.29,3.22,1175.0,Ideal,F,SI2
0.36,60.6,59.0,4.61,4.57,2.78,648.0,Premium,E,SI2
1.2,63.3,59.0,6.72,6.64,4.23,8928.0,Very Good,G,VVS1
0.9,63.4,58.0,6.09,6.12,3.87,3950.0,Very Good,F,SI1
0.7,63.0,61.0,5.51,5.64,3.51,2394.0,Good,E,VS2
1.01,62.2,61.0,6.43,6.37,3.98,7032.0,Premium,D,VS2
0.52,62.0,55.0,5.15,5.19,3.2,1699.0,Ideal,H,VS1
